Course Section,Course Subject,Course Number,Section Number,Section Status,Enrolled/Capacity,All Instructors,Units,Meeting Patterns,Locations,Course Tags,Instructional Format,Delivery Mode,Start Date,End Date,Academic Period,Overlapping Course(s)
ENVS 21-3 - Environmental Biology L and L,Environ Studies & Sciences,21,3,Open,0/14,Kaleigh Fisher,5,Th | 10:20 AM - 1:05 PM,RM 3205 SCDI,"Core Explorations :: Natural Science

Pathways :: Design Thinking

Pathways :: Feeding the World

Pathways :: Global Health

Pathways :: Sustainability

Pathways :: Values in Science and Technology",Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ENVS 22-1 - Environment and Society (-),Environ Studies & Sciences,22,1,Open,0/38,Nicolas Hernandez,4,M W F | 10:30 AM - 11:35 AM,Rm 102 Kenna Hall,"Core Explorations :: Civic Engagement

Pathways :: Democracy

Pathways :: Feeding the World

Pathways :: Sustainability

Pathways :: Values in Science and Technology

Pathways :: Vocation",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ENVS 50-1 - World Geography (-),Environ Studies & Sciences,50,1,Open,0/38,Carolyn Trist,4,T Th | 3:50 PM - 5:30 PM,Rm 164 Graham Hall,"Core Explorations :: Cultures and Ideas 3

Pathways :: Design Thinking

Pathways :: Feeding the World

Pathways :: Sustainability",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,ENVS 50-/ANTH 50-1
ENVS 95-1 - Sustainability 101,Environ Studies & Sciences,95,1,Open,0/20,Maria Judnick,2,T | 3:50 PM - 5:30 PM,Rm 231 Aloysius Varsi Hall,Pathways :: Sustainability,Independent Study,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ENVS 101-1 - Capstone Seminar,Environ Studies & Sciences,101,1,Closed,0/0,Iris Stewart-Frey,5,T Th | 10:20 AM - 12:00 PM,,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ENVS 101-2 - Capstone Seminar,Environ Studies & Sciences,101,2,Closed,0/0,Christopher Bacon,5,T Th | 3:50 PM - 5:30 PM,Rm 232 Vari Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ENVS 101-3 - Capstone Seminar,Environ Studies & Sciences,101,3,Closed,0/0,John Dialesandro,5,T Th | 3:50 PM - 5:30 PM,RM 3116 SCDI,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ENVS 110-1 - Environmental Statistics L and L (-),Environ Studies & Sciences,110,1,Open,0/28,Michelle Marvier,5,M W F | 9:15 AM - 10:20 AM,Rm 361 Alumni Science Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,ENVS 110-/BIOL 160-1
ENVS 110-2 - Environmental Statistics L and L (-),Environ Studies & Sciences,110,2,Open,0/14,Michelle Marvier,5,Th | 9:15 AM - 12:00 PM,Rm 214 Heafey Hall,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,ENVS 110-/BIOL 160-2
ENVS 110-3 - Environmental Statistics L and L (-),Environ Studies & Sciences,110,3,Open,0/14,Michelle Marvier,5,Th | 2:15 PM - 5:00 PM,Rm 214 Heafey Hall,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,ENVS 110-/BIOL 160-3
ENVS 111-1 - Mixed Methods for the Environment,Environ Studies & Sciences,111,1,Open,0/23,Charles Gabbe | C.J. Gabbe,5,T Th | 2:00 PM - 3:40 PM,RM 1302 SCDI,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ENVS 116-1 - Introduction to Geographic Information Systems (GIS),Environ Studies & Sciences,116,1,Open,0/14,John Dialesandro,5,T Th | 8:30 AM - 10:10 AM,Rm 107 Heafey Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ENVS 116-2 - Introduction to Geographic Information Systems (GIS),Environ Studies & Sciences,116,2,Closed,0/0,John Dialesandro,5,T Th | 10:20 AM - 12:00 PM,Rm 107 Heafey Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ENVS 122-1 - Environmental Politics and Policy (-),Environ Studies & Sciences,122,1,Open,0/33,Carolyn Trist,5,M W | 3:30 PM - 5:15 PM,Rm 306 Kenna Hall,"Core Explorations :: Civic Engagement

Pathways :: Democracy

Pathways :: Design Thinking

Pathways :: Public Policy

Pathways :: Sustainability

Pathways :: Values in Science and Technology",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,ENVS 122-/POLI 157-1
ENVS 143-1 - Advanced Writing for the Environment ((-)),Environ Studies & Sciences,143,1,Open,0/25,,5,M W F | 8:00 AM - 9:05 AM,Rm 163 Graham Hall,"Core Integrations :: Advanced Writing

Pathways :: Sustainability

Pathways :: Vocation",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ENVS 144-1 - Natural History of Baja CA L and L,Environ Studies & Sciences,144,1,Closed,0/0,Virginia Matzek,5,T Th | 10:20 AM - 12:00 PM,RM 1301 SCDI,"Pathways :: Sustainability

Pathways :: Values in Science and Technology",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,ENVS 144-/BIOL 144-1
ENVS 144-2 - Natural History of Baja CA L and L,Environ Studies & Sciences,144,2,Closed,0/0,Virginia Matzek,5,M | 5:25 PM - 7:10 PM,Rm 310 Alumni Science Hall,"Pathways :: Sustainability

Pathways :: Values in Science and Technology",Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,ENVS 144-/BIOL 144-2
ENVS 144-3 - Natural History of Baja CA L and L,Environ Studies & Sciences,144,3,Closed,0/0,Virginia Matzek,5,W | 5:25 PM - 7:10 PM,RM 1301 SCDI,"Pathways :: Sustainability

Pathways :: Values in Science and Technology",Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,ENVS 144-/BIOL 144-3
ENVS 145-1 - Environmental Technology,Environ Studies & Sciences,145,1,Open,0/30,Stephanie Hughes,5,M W F | 10:30 AM - 11:35 AM,RM 3116 SCDI,"Core Explorations :: Science, Technology and Society

Pathways :: Design Thinking

Pathways :: Sustainability

Pathways :: Values in Science and Technology",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ENVS 145-2 - Environmental Technology,Environ Studies & Sciences,145,2,Open,0/15,Stephanie Hughes,5,W | 11:45 AM - 2:30 PM,RM 3205 SCDI,"Core Explorations :: Science, Technology and Society

Pathways :: Design Thinking

Pathways :: Sustainability

Pathways :: Values in Science and Technology",Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ENVS 145-3 - Environmental Technology,Environ Studies & Sciences,145,3,Open,0/15,Stephanie Hughes,5,F | 11:45 AM - 2:30 PM,RM 3205 SCDI,"Core Explorations :: Science, Technology and Society

Pathways :: Design Thinking

Pathways :: Sustainability

Pathways :: Values in Science and Technology",Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ENVS 153-1 - Conservation Science (-),Environ Studies & Sciences,153,1,Open,0/33,Virginia Matzek,5,T Th | 2:00 PM - 3:40 PM,RM 1301 SCDI,"Core Explorations :: Science, Technology and Society

Pathways :: Sustainability

Pathways :: Values in Science and Technology",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,ENVS 153-/BIOL 153-1
ENVS 175-1 - Oceanography (-),Environ Studies & Sciences,175,1,Open,0/33,William Rush,5,M W | 3:30 PM - 5:15 PM,RM 3302 SCDI,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ENVS 177-1 - Race and the Environment,Environ Studies & Sciences,177,1,Open,0/33,Nicolas Hernandez,5,M W F | 2:15 PM - 3:20 PM,Rm 101 Alumni Science Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ENVS 188-1 - Environmental Colloquium (-),Environ Studies & Sciences,188,1,Open,0/20,William Rush,1,W | 11:45 AM - 12:50 PM,Rm 225 Heafey Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ENVS 195-1 - SLURP: Sustainable Living Undergraduate Research Project,Environ Studies & Sciences,195,1,Open,0/20,Veronica Johnson,4,F | 11:45 AM - 3:00 PM,Rm 207 Daly Science 200,Pathways :: Sustainability,Independent Study,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ENVS 198-1 - Environmental Proseminar (-),Environ Studies & Sciences,198,1,Open,0/35,Iris Stewart-Frey,2,Th | 3:50 PM - 5:30 PM,RM 1301 SCDI,,Seminar,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ETHN 20-1 - Introduction to Chicana/o/x and Latina/o/x Studies,Ethnic Studies,20,1,Open,0/30,Anna Sampaio,4,T Th | 12:10 PM - 1:50 PM,Rm 108 Edward M. Dowd Art & Art History,"Core Explorations :: Diversity: US Perspectives

Pathways :: Race, Place and Social Inequalities",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ETHN 25-1 - Sexuality and Spirituality in Latinx and Chicanx Literature and Theologies,Ethnic Studies,25,1,Open,0/35,Pearl Barros,4,M W F | 11:45 AM - 12:50 PM,Rm 104 Kenna Hall,"Core Explorations :: Religion, Theology and Culture 2",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,ETHN 25-/TESP 59-1/GNSX 44-1
ETHN 30-1 - Introduction to African American Studies,Ethnic Studies,30,1,Open,0/30,Sakina Hughes,4,M W | 5:25 PM - 7:10 PM,Rm 109 O'Connor Hall,"Core Explorations :: Diversity: US Perspectives

Pathways :: American Studies

Pathways :: Race, Place and Social Inequalities",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ETHN 38-1 - Black Freedom in the 1960s,Ethnic Studies,38,1,Open,0/30,Anthony Hazard,4,T Th | 12:10 PM - 1:50 PM,Rm 104 O'Connor Hall,Core Explorations :: Diversity: US Perspectives,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ETHN 40-1 - Introduction to Asian American Studies,Ethnic Studies,40,1,Open,0/30,James Lai,4,T Th | 10:20 AM - 12:00 PM,Rm 102 O'Connor Hall,"Core Explorations :: Diversity: US Perspectives

Pathways :: American Studies

Pathways :: Race, Place and Social Inequalities",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ETHN 41-1 - Introduction to Asian-American Literature,Ethnic Studies,41,1,Open,0/30,Aparajita Nanda,4,T Th | 2:00 PM - 3:40 PM,RM 3301 SCDI,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,ETHN 41-/ENGL 38-1
ETHN 126-1 - Latina/o/x Immigrant Detention and Incorporation in the Age of Terrorism,Ethnic Studies,126,1,Open,0/30,Anna Sampaio,5,T Th | 3:50 PM - 5:30 PM,Commons Mclaughlin-Walsh Residence Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ETHN 129-1 - Faith and Philosophy: Latine Perspectives,Ethnic Studies,129,1,Open,0/25,Christopher Tirres,5,T Th | 12:10 PM - 1:50 PM,Rm 304 Kenna Hall,"Core Explorations :: Religion, Theology and Culture 3",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,ETHN 129-/RSOC 161-1/PHIL 184B-1
ETHN 131-1 - In Memory of Toni Morrison,Ethnic Studies,131,1,Open,0/25,Allia Griffin,5,M W F | 10:30 AM - 11:35 AM,Rm 102 O'Connor Hall,"Core Explorations :: Diversity: US Perspectives

Core Integrations :: Advanced Writing",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,ETHN 131-/ENGL 153-1
ETHN 150-1 - Urban Education and Multiculturalism (-),Ethnic Studies,150,1,Open,0/30,,5,M W F | 4:45 PM - 5:50 PM,Rm 164 Graham Hall,"Core Explorations :: Diversity: US Perspectives

Core Integrations :: Experiential Learning for Social Justice

Pathways :: Children, Family and Society

Pathways :: Race, Place and Social Inequalities

Pathways :: Sustainability",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,ETHN 150-/CHST 106-1
ETHN 155-1 - Racism in the United States,Ethnic Studies,155,1,Open,0/30,Sakina Hughes,5,M W | 3:30 PM - 5:15 PM,Rm 204 O'Connor Hall,"Core Explorations :: Diversity: US Perspectives

Pathways :: Public Policy

Pathways :: Race, Place and Social Inequalities",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,ETHN 155-/HIST 187-1
ETHN 167-1 - Race and Inequality,Ethnic Studies,167,1,Open,0/30,Mohammad Chaichian,5,T Th | 3:50 PM - 5:30 PM,Rm 361 Alumni Science Hall,"Core Explorations :: Diversity: US Perspectives

Pathways :: American Studies

Pathways :: Race, Place and Social Inequalities",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,ETHN 167-/SOCI 175-1
ETHN 175-1 - Black Power,Ethnic Studies,175,1,Open,0/30,Anthony Hazard,5,T Th | 3:50 PM - 5:30 PM,Rm 129 Heafey Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,ETHN 175-/HIST 113-1
ETHN 185-1 - Seminar in U.S. Racial and Ethnic Politics,Ethnic Studies,185,1,Open,0/30,James Lai,5,T Th | 2:00 PM - 3:40 PM,Rm 129 Heafey Hall,"Core Explorations :: Diversity: US Perspectives

Core Integrations :: Advanced Writing

Pathways :: American Studies

Pathways :: Race, Place and Social Inequalities",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,ETHN 185-/POLI 195DW-1
FNCE 118-1 - Real Estate Principles,Finance,118,1,Open,0/30,Elyas Fermand,5,M W F | 2:15 PM - 3:20 PM,Rm 308 Lucas Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
FNCE 121-1 - Financial Management (-),Finance,121,1,Open,0/30,,5,M W F | 2:15 PM - 3:20 PM,Rm 361 Alumni Science Hall,LSB Core :: Undergraduate Business Core,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
FNCE 121-2 - Financial Management (-),Finance,121,2,Open,0/30,,5,M W F | 3:30 PM - 4:35 PM,Rm 361 Alumni Science Hall,LSB Core :: Undergraduate Business Core,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
FNCE 121-3 - Financial Management (-),Finance,121,3,Open,0/28,Yunjeen Kim,5,M W F | 1:00 PM - 2:05 PM,Rm 206 Lucas Hall,LSB Core :: Undergraduate Business Core,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
FNCE 121-4 - Financial Management (-),Finance,121,4,Open,0/30,Manish Tewari,5,T Th | 8:30 AM - 10:10 AM,Rm 206 Daly Science 200,LSB Core :: Undergraduate Business Core,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
FNCE 121-5 - Financial Management (-),Finance,121,5,Open,0/28,Manish Tewari,5,T Th | 10:20 AM - 12:00 PM,Rm 206 Daly Science 200,LSB Core :: Undergraduate Business Core,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
FNCE 121-6 - Financial Management (-),Finance,121,6,Open,0/30,Hoje Jo,5,T Th | 12:10 PM - 1:50 PM,Rm 104 Kenna Hall,LSB Core :: Undergraduate Business Core,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
FNCE 121-7 - Financial Management (-),Finance,121,7,Open,0/30,Hoje Jo,5,T Th | 3:50 PM - 5:30 PM,Rm 133 Vari Hall,LSB Core :: Undergraduate Business Core,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
FNCE 124-1 - Investments (-),Finance,124,1,Open,0/30,Chinh Nguyen | Tony Nguyen,5,M W F | 8:00 AM - 9:05 AM,Rm 206 Lucas Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
FNCE 124-2 - Investments (-),Finance,124,2,Open,0/30,Chinh Nguyen | Tony Nguyen,5,M W F | 2:15 PM - 3:20 PM,Rm 120 Alumni Science Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
FNCE 124-3 - Investments (-),Finance,124,3,Open,0/30,Gustavo Schwenkler,5,T Th | 10:20 AM - 12:00 PM,Rm 107 O'Connor Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
FNCE 124-4 - Investments (-),Finance,124,4,Open,0/30,Gustavo Schwenkler,5,T Th | 3:50 PM - 5:30 PM,Rm 308 Lucas Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
FNCE 125-1 - Corporate Financial Policy (-),Finance,125,1,Open,0/30,Yifei Mao,5,M W F | 10:30 AM - 11:35 AM,Rm 308 Lucas Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
FNCE 125-2 - Corporate Financial Policy (-),Finance,125,2,Open,0/30,Yifei Mao,5,M W F | 11:45 AM - 12:50 PM,Rm 308 Lucas Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
FNCE 125-3 - Corporate Financial Policy (-),Finance,125,3,Open,0/30,Yifei Mao,5,M W F | 1:00 PM - 2:05 PM,Rm 308 Lucas Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
FNCE 126-1 - Money and Capital Markets (-),Finance,126,1,Open,0/30,Manish Tewari,5,T Th | 2:00 PM - 3:40 PM,Rm 218 Kenna Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
FNCE 127-1 - Introduction to Real Estate Transactions,Finance,127,1,Open,0/28,,5,W | 3:40 PM - 6:55 PM,Rm 205 O'Connor Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
FNCE 128-1 - Real Estate Finance,Finance,128,1,Open,0/28,Elyas Fermand,5,M W F | 3:30 PM - 4:35 PM,Rm 308 Lucas Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
FNCE 130-1 - Ethics and Finance,Finance,130,1,Open,0/30,Ivan Asensio,5,M W | 3:30 PM - 5:15 PM,Rm 218 Kenna Hall,Pathways :: Applied Ethics,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
FNCE 131-1 - Real Estate Law,Finance,131,1,Open,0/28,"David Brown

Maria Bellafronto",5,T Th | 5:40 PM - 7:20 PM,Rm 307 Daly Science 300,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
FNCE 132-1 - Financial Derivatives,Finance,132,1,Open,0/30,Wen-Yao Ku,5,M W F | 10:30 AM - 11:35 AM,Rm 307 Lucas Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
FNCE 132-2 - Financial Derivatives,Finance,132,2,Open,0/30,Chinh Nguyen | Tony Nguyen,5,M W F | 11:45 AM - 12:50 PM,Rm 129 Vari Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
FNCE 135-1 - Applied Investment Management,Finance,135,1,Open,0/30,Wen-Yao Ku,5,M W F | 11:45 AM - 12:50 PM,Rm 307 Lucas Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
FNCE 143-1 - Entrepreneurial Finance (-),Finance,143,1,Open,0/30,Daniel Trepanier | Dan Trepanier,5,M W | 3:30 PM - 5:15 PM,Rm 102 Kenna Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
FNCE 146-1 - Introduction to Risk Management (-),Finance,146,1,Open,0/30,Nitin Barve,5,M W F | 1:00 PM - 2:05 PM,Rm 102 Kenna Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
FNCE 150-1 - Intro to FinTech: Innovations and Disruptions to Traditional Finance,Finance,150,1,Open,0/28,Manisha Sahai,5,T Th | 3:50 PM - 5:30 PM,Rm 307 Lucas Hall,Pathways :: Design Thinking,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
FNCE 174-1 - Mergers and Acquisitions,Finance,174,1,Open,0/30,Brian Zacharias,5,T Th | 8:30 AM - 10:10 AM,Rm 133 Vari Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
FNCE 180-1 - Financial Planning and Analysis,Finance,180,1,Open,0/30,Karl Motey,5,T Th | 10:20 AM - 12:00 PM,Rm 207 O'Connor Hall,"Pathways :: Applied Ethics

Pathways :: Sustainability",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
FNCE 186-1 - Applying Financial Models to Financial Data,Finance,186,1,Open,0/30,Nitin Barve,5,M W F | 2:15 PM - 3:20 PM,Rm 102 Kenna Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
FNCE 198-1 - Internship (-),Finance,198,1,Waitlist,0/0,Meir Statman,5,,,,Internship,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
FNCE 2405-1 - Investments,Finance,2405,1,Open,0/30,Gustavo Schwenkler,4,T Th | 5:45 PM - 7:20 PM,Rm 306 Lucas Hall,Graduate Business :: On-campus MS Finance Analytics,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
FNCE 2460-1 - Mergers/ Acquisitions/ and Corporate Restructuring,Finance,2460,1,Open,0/20,George Chacko,4,,,Online,Lecture,Online,2026-01-05,2026-03-15,Winter 2026 Quarter,FNCE 2460-/FNCE 2460-2/FNCE 2460-3
FNCE 2460-2 - Mergers/ Acquisitions/ and Corporate Restructuring,Finance,2460,2,Open,0/10,George Chacko,4,,,Graduate Business :: Online MBA,Lecture,Online,2026-01-05,2026-03-15,Winter 2026 Quarter,FNCE 2460-/FNCE 2460-1/FNCE 2460-3
FNCE 2482-1 - Business Valuation,Finance,2482,1,Open,0/20,Ye Cai,4,,,Online,Lecture,Online,2026-01-05,2026-03-15,Winter 2026 Quarter,FNCE 2482-/FNCE 2482-2/FNCE 2482-3
FNCE 2482-2 - Business Valuation,Finance,2482,2,Open,0/10,Ye Cai,4,,,Graduate Business :: Online MBA,Lecture,Online,2026-01-05,2026-03-15,Winter 2026 Quarter,FNCE 2482-/FNCE 2482-1/FNCE 2482-3
FNCE 2484-1 - Financial Engineering,Finance,2484,1,Open,0/20,Seoyoung Kim,4,,,Online,Lecture,Online,2026-01-05,2026-03-15,Winter 2026 Quarter,FNCE 2484-/FNCE 2484-2
FNCE 2484-2 - Financial Engineering,Finance,2484,2,Open,0/10,Seoyoung Kim,4,,,Graduate Business :: Online MBA,Lecture,Online,2026-01-05,2026-03-15,Winter 2026 Quarter,FNCE 2484-/FNCE 2484-1
FNCE 3000-1 - CORE: Financial Management,Finance,3000,1,Open,0/35,Hoje Jo,4,T Th | 5:45 PM - 7:20 PM,Rm 206 Lucas Hall,Graduate Business :: Evening MBA,Lecture,In-Person,2026-01-06,2026-03-20,Winter 2026 Quarter,
FNCE 3000-2 - CORE: Financial Management,Finance,3000,2,Open,0/30,Atulya Sarin,4,,,Graduate Business :: Online MBA,Lecture,Online,2026-01-05,2026-03-15,Winter 2026 Quarter,
FREN 2-1 - Introduction to French Language and Francophone Cultures II (-),French & Francophone Studies,2,1,Open,0/22,Jeffrey Burkholder,4,M W F | 9:15 AM - 10:20 AM,Commons Mclaughlin-Walsh Residence Hall,Core Foundations :: Second Language: Business and Natural Sciences,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
FREN 2-2 - Introduction to French Language and Francophone Cultures II (-),French & Francophone Studies,2,2,Open,0/22,Keziah Poole,4,M W F | 10:30 AM - 11:35 AM,Rm 231 Mayer Theatre,Core Foundations :: Second Language: Business and Natural Sciences,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
FREN 2-3 - Introduction to French Language and Francophone Cultures II (-),French & Francophone Studies,2,3,Open,0/22,Jeffrey Burkholder,4,M W F | 11:45 AM - 12:50 PM,Rm 231 Aloysius Varsi Hall,Core Foundations :: Second Language: Business and Natural Sciences,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
FREN 12A-1 - Cultures and Ideas II (The French-speaking World),French & Francophone Studies,12A,1,Closed,23/0,Keziah Poole,4,M W F | 1:00 PM - 2:05 PM,Rm 201 O'Connor Hall,Core Foundations :: Cultures and Ideas 2,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
FREN 22F-1 - Food and Culture in the Francophone World,French & Francophone Studies,22F,1,Open,0/22,Lamia Benyoussef,5,M W F | 10:30 AM - 11:35 AM,Rm 101 Alameda hall,"Core Foundations :: Second Language: Arts and Social Sciences

Core Foundations :: Second Language: Business and Natural Sciences",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
FREN 22F-2 - Food and Culture in the Francophone World,French & Francophone Studies,22F,2,Open,0/22,Lamia Benyoussef,5,M W F | 11:45 AM - 12:50 PM,Rm 101 Alameda hall,"Core Foundations :: Second Language: Arts and Social Sciences

Core Foundations :: Second Language: Business and Natural Sciences",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
"FREN 110-1 - Contemporary France: Cultures, Society and Politics (-)",French & Francophone Studies,110,1,Open,0/22,Jimia Boutouba,5,T Th | 10:20 AM - 12:00 PM,Rm 105 Kenna Hall,"Core Foundations :: Second Language: Arts and Social Sciences

Core Foundations :: Second Language: Business and Natural Sciences",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
FREN 117-1 - French Orientalism,French & Francophone Studies,117,1,Open,0/22,Jimia Boutouba,5,T Th | 12:10 PM - 1:50 PM,Rm 105 Kenna Hall,"Core Foundations :: Second Language: Arts and Social Sciences

Core Foundations :: Second Language: Business and Natural Sciences

Pathways :: Gender, Globalization and Empire

Pathways :: Islamic Studies",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
GERM 2-1 - Elementary German II (-),German Studies,2,1,Open,0/22,Josef Hellebrandt,4,M W F | 8:00 AM - 9:05 AM,Rm 008 Casa Italiana Residence,Core Foundations :: Second Language: Business and Natural Sciences,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
GERM 2-2 - Elementary German II (-),German Studies,2,2,Open,0/22,Maike Ahrends,4,M W F | 9:15 AM - 10:20 AM,Rm 201 O'Connor Hall,Core Foundations :: Second Language: Business and Natural Sciences,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
GERM 22-1 - Intermediate German II (-),German Studies,22,1,Open,0/22,Josef Hellebrandt,4,M W F | 9:15 AM - 10:20 AM,Rm 008 Casa Italiana Residence,"Core Foundations :: Second Language: Arts and Social Sciences

Core Foundations :: Second Language: Business and Natural Sciences",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
GNSX 11A-1 - Cultures and Ideas I (Gender in Transn'l Perspective),Gender and Sexuality Studies,11A,1,Open,0/25,CiAuna Heard,4,T Th | 10:20 AM - 12:00 PM,Rm 103 O'Connor Hall,Core Foundations :: Cultures and Ideas 1,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
GNSX 12A-1 - Cultures and Ideas II (Women in Transn'l Perspective),Gender and Sexuality Studies,12A,1,Closed,23/0,Michelle Velasquez-Potts,4,M W F | 9:15 AM - 10:20 AM,Rm 310 Alumni Science Hall,Core Foundations :: Cultures and Ideas 2,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
"GNSX 12H-1 - Cultures and Ideas II - Honors (Gender, Technology and Society)",Gender and Sexuality Studies,12H,1,Closed,16/0,Mukta Sharangpani,4,T Th | 5:40 PM - 7:20 PM,Rm 114 Aloysius Varsi Hall,Core Foundations :: Cultures and Ideas 2,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
